I,J,Time,Type
10,20,0.238571,Graph
10,20,0.071581,FibHeap
10,20,0.0715459,BinHeap
10,20,0.238961,Graph
10,20,0.0723414,FibHeap
10,20,0.0721035,BinHeap
10,20,0.242947,Graph
10,20,0.0719619,FibHeap
10,20,0.072093,BinHeap
10,20,0.242739,Graph
10,20,0.0722462,FibHeap
10,20,0.0714736,BinHeap
10,20,0.238298,Graph
10,20,0.0716452,FibHeap
10,20,0.0715137,BinHeap
10,20,0.238083,Graph
10,20,0.0715743,FibHeap
10,20,0.0714781,BinHeap
10,20,0.240526,Graph
10,20,0.0759386,FibHeap
10,20,0.0719831,BinHeap
10,20,0.240077,Graph
10,20,0.0721015,FibHeap
10,20,0.0716511,BinHeap
10,20,0.237949,Graph
10,20,0.0720988,FibHeap
10,20,0.0721748,BinHeap
10,20,0.237977,Graph
10,20,0.0724498,FibHeap
10,20,0.0717287,BinHeap
10,20,0.237044,Graph
10,20,0.0719457,FibHeap
10,20,0.0717913,BinHeap
10,20,0.237639,Graph
10,20,0.07174,FibHeap
10,20,0.0717121,BinHeap
10,20,0.237543,Graph
10,20,0.0716039,FibHeap
10,20,0.0715964,BinHeap
10,20,0.236917,Graph
10,20,0.0717778,FibHeap
10,20,0.0716899,BinHeap
10,20,0.238162,Graph
10,20,0.0721451,FibHeap
10,20,0.0722328,BinHeap
10,20,0.236925,Graph
10,20,0.0715152,FibHeap
10,20,0.0717295,BinHeap
10,20,0.237195,Graph
10,20,0.0716293,FibHeap
10,20,0.0716624,BinHeap
10,20,0.236899,Graph
10,20,0.0719223,FibHeap
10,20,0.0722482,BinHeap
10,20,0.237806,Graph
10,20,0.0719127,FibHeap
10,20,0.0717409,BinHeap
10,20,0.237055,Graph
10,20,0.0713282,FibHeap
10,20,0.071396,BinHeap
10,20,0.237092,Graph
10,20,0.0716429,FibHeap
10,20,0.0715078,BinHeap
10,20,0.237936,Graph
10,20,0.0713868,FibHeap
10,20,0.0715581,BinHeap
10,20,0.237628,Graph
10,20,0.0713735,FibHeap
10,20,0.0713389,BinHeap
10,20,0.237593,Graph
10,20,0.0726203,FibHeap
10,20,0.0715243,BinHeap
10,20,0.23697,Graph
10,20,0.0714164,FibHeap
10,20,0.0714117,BinHeap
10,20,0.236969,Graph
10,20,0.0714468,FibHeap
10,20,0.072026,BinHeap
10,20,0.238145,Graph
10,20,0.0712997,FibHeap
10,20,0.0714371,BinHeap
10,20,0.237982,Graph
10,20,0.0714043,FibHeap
10,20,0.0714201,BinHeap
10,20,0.237048,Graph
10,20,0.0714142,FibHeap
10,20,0.0715377,BinHeap
10,20,0.239534,Graph
10,20,0.071606,FibHeap
10,20,0.0718359,BinHeap
10,20,0.240024,Graph
10,20,0.0713412,FibHeap
10,20,0.0715534,BinHeap
10,20,0.238512,Graph
10,20,0.0722301,FibHeap
10,20,0.0714432,BinHeap
10,20,0.236775,Graph
10,20,0.0715572,FibHeap
10,20,0.0713674,BinHeap
10,20,0.237587,Graph
10,20,0.0713376,FibHeap
10,20,0.0720476,BinHeap
10,20,0.238534,Graph
10,20,0.0720701,FibHeap
10,20,0.072825,BinHeap
10,20,0.239097,Graph
10,20,0.0716304,FibHeap
10,20,0.0714586,BinHeap
10,20,0.239983,Graph
10,20,0.071597,FibHeap
10,20,0.0728029,BinHeap
10,20,0.237854,Graph
10,20,0.0713959,FibHeap
10,20,0.0715156,BinHeap
10,20,0.237823,Graph
10,20,0.0713683,FibHeap
10,20,0.0713578,BinHeap
10,20,0.237833,Graph
10,20,0.0715817,FibHeap
10,20,0.0714985,BinHeap
10,20,0.237331,Graph
10,20,0.0715091,FibHeap
10,20,0.0712655,BinHeap
10,20,0.238414,Graph
10,20,0.0716007,FibHeap
10,20,0.0717763,BinHeap
10,20,0.240009,Graph
10,20,0.0715229,FibHeap
10,20,0.0714406,BinHeap
10,20,0.237547,Graph
10,20,0.0714949,FibHeap
10,20,0.0713225,BinHeap
10,20,0.238426,Graph
10,20,0.0714546,FibHeap
10,20,0.0713949,BinHeap
10,20,0.237327,Graph
10,20,0.0713675,FibHeap
10,20,0.0712371,BinHeap
10,20,0.236557,Graph
10,20,0.0712962,FibHeap
10,20,0.0712805,BinHeap
10,20,0.236691,Graph
10,20,0.0714234,FibHeap
10,20,0.0713797,BinHeap
10,21,0.483184,Graph
10,21,0.141812,FibHeap
10,21,0.141725,BinHeap
10,21,0.481114,Graph
10,21,0.141609,FibHeap
10,21,0.14796,BinHeap
10,21,0.479617,Graph
10,21,0.141646,FibHeap
10,21,0.142029,BinHeap
10,21,0.481193,Graph
10,21,0.142011,FibHeap
10,21,0.141794,BinHeap
10,21,0.484493,Graph
10,21,0.141574,FibHeap
10,21,0.142772,BinHeap
10,21,0.477109,Graph
10,21,0.141457,FibHeap
10,21,0.141359,BinHeap
10,21,0.476177,Graph
10,21,0.141328,FibHeap
10,21,0.141391,BinHeap
10,21,0.478164,Graph
10,21,0.141704,FibHeap
10,21,0.141662,BinHeap
10,21,0.47913,Graph
10,21,0.141244,FibHeap
10,21,0.141454,BinHeap
10,21,0.476831,Graph
10,21,0.141232,FibHeap
10,21,0.141392,BinHeap
10,21,0.477676,Graph
10,21,0.141289,FibHeap
10,21,0.141397,BinHeap
10,21,0.477168,Graph
10,21,0.141698,FibHeap
10,21,0.142587,BinHeap
10,21,0.485205,Graph
10,21,0.141373,FibHeap
10,21,0.141496,BinHeap
10,21,0.482989,Graph
10,21,0.141589,FibHeap
10,21,0.141623,BinHeap
10,21,0.47913,Graph
10,21,0.141526,FibHeap
10,21,0.141709,BinHeap
10,21,0.476084,Graph
10,21,0.141397,FibHeap
10,21,0.141605,BinHeap
10,21,0.481599,Graph
10,21,0.143867,FibHeap
10,21,0.142608,BinHeap
10,21,0.506427,Graph
10,21,0.14507,FibHeap
10,21,0.148207,BinHeap
10,21,0.49146,Graph
10,21,0.141508,FibHeap
10,21,0.141871,BinHeap
10,21,0.494219,Graph
10,21,0.14933,FibHeap
10,21,0.141488,BinHeap
10,21,0.479582,Graph
10,21,0.141622,FibHeap
10,21,0.141443,BinHeap
10,21,0.478091,Graph
10,21,0.141563,FibHeap
10,21,0.141489,BinHeap
10,21,0.486009,Graph
10,21,0.142635,FibHeap
10,21,0.142555,BinHeap
10,21,0.478599,Graph
10,21,0.14148,FibHeap
10,21,0.141641,BinHeap
10,21,0.485482,Graph
10,21,0.142543,FibHeap
10,21,0.142139,BinHeap
10,21,0.478983,Graph
10,21,0.142603,FibHeap
10,21,0.141869,BinHeap
10,21,0.480025,Graph
10,21,0.141741,FibHeap
10,21,0.142586,BinHeap
10,21,0.480242,Graph
10,21,0.141477,FibHeap
10,21,0.141987,BinHeap
10,21,0.485538,Graph
10,21,0.14196,FibHeap
10,21,0.142378,BinHeap
10,21,0.488377,Graph
10,21,0.143081,FibHeap
10,21,0.14226,BinHeap
10,21,0.480992,Graph
10,21,0.142579,FibHeap
10,21,0.142065,BinHeap
10,21,0.479165,Graph
10,21,0.141816,FibHeap
10,21,0.141577,BinHeap
10,21,0.481503,Graph
10,21,0.142185,FibHeap
10,21,0.141799,BinHeap
10,21,0.498432,Graph
10,21,0.141395,FibHeap
10,21,0.141521,BinHeap
10,21,0.480284,Graph
10,21,0.142136,FibHeap
10,21,0.141973,BinHeap
10,21,0.478776,Graph
10,21,0.141756,FibHeap
10,21,0.1424,BinHeap
10,21,0.483981,Graph
10,21,0.141508,FibHeap
10,21,0.142991,BinHeap
10,21,0.490413,Graph
10,21,0.142561,FibHeap
10,21,0.141819,BinHeap
10,21,0.487883,Graph
10,21,0.141683,FibHeap
10,21,0.14164,BinHeap
10,21,0.484605,Graph
10,21,0.142219,FibHeap
10,21,0.141978,BinHeap
10,21,0.479068,Graph
10,21,0.141765,FibHeap
10,21,0.14196,BinHeap
10,21,0.478832,Graph
10,21,0.141877,FibHeap
10,21,0.142023,BinHeap
10,21,0.477711,Graph
10,21,0.145299,FibHeap
10,21,0.142397,BinHeap
10,21,0.488867,Graph
10,21,0.141368,FibHeap
10,21,0.141638,BinHeap
10,21,0.478348,Graph
10,21,0.141454,FibHeap
10,21,0.141453,BinHeap
10,21,0.477817,Graph
10,21,0.141477,FibHeap
10,21,0.144722,BinHeap
10,21,0.487336,Graph
10,21,0.14183,FibHeap
10,21,0.142866,BinHeap
10,21,0.482677,Graph
10,21,0.150246,FibHeap
10,21,0.142948,BinHeap
10,21,0.484795,Graph
10,21,0.141606,FibHeap
10,21,0.141971,BinHeap
10,21,0.481414,Graph
10,21,0.141902,FibHeap
10,21,0.1417,BinHeap
10,22,0.963078,Graph
10,22,0.282752,FibHeap
10,22,0.281975,BinHeap
10,22,0.961516,Graph
10,22,0.282058,FibHeap
10,22,0.281793,BinHeap
10,22,0.962585,Graph
10,22,0.281948,FibHeap
10,22,0.283809,BinHeap
10,22,0.967881,Graph
10,22,0.281907,FibHeap
10,22,0.282671,BinHeap
10,22,0.96662,Graph
10,22,0.281924,FibHeap
10,22,0.281821,BinHeap
10,22,0.964269,Graph
10,22,0.282133,FibHeap
10,22,0.28318,BinHeap
10,22,0.969978,Graph
10,22,0.282997,FibHeap
10,22,0.281959,BinHeap
10,22,0.995809,Graph
10,22,0.290196,FibHeap
10,22,0.283834,BinHeap
10,22,0.963899,Graph
10,22,0.282879,FibHeap
10,22,0.28376,BinHeap
10,22,0.979756,Graph
10,22,0.282226,FibHeap
10,22,0.284306,BinHeap
10,22,0.997066,Graph
10,22,0.282291,FibHeap
10,22,0.282845,BinHeap
10,22,0.982891,Graph
10,22,0.283909,FibHeap
10,22,0.284072,BinHeap
10,22,0.967135,Graph
10,22,0.281563,FibHeap
10,22,0.28283,BinHeap
10,22,0.97512,Graph
10,22,0.282698,FibHeap
10,22,0.283134,BinHeap
10,22,0.964622,Graph
10,22,0.28172,FibHeap
10,22,0.288331,BinHeap
10,22,0.968997,Graph
10,22,0.283713,FibHeap
10,22,0.283672,BinHeap
10,22,0.97012,Graph
10,22,0.282069,FibHeap
10,22,0.283485,BinHeap
10,22,0.983121,Graph
10,22,0.2853,FibHeap
10,22,0.282367,BinHeap
10,22,0.985467,Graph
10,22,0.281926,FibHeap
10,22,0.28992,BinHeap
10,22,0.968504,Graph
10,22,0.281476,FibHeap
10,22,0.281797,BinHeap
10,22,0.961394,Graph
10,22,0.281408,FibHeap
10,22,0.28151,BinHeap
10,22,0.96591,Graph
10,22,0.281073,FibHeap
10,22,0.281391,BinHeap
10,22,0.956894,Graph
10,22,0.281471,FibHeap
10,22,0.281599,BinHeap
10,22,0.962493,Graph
10,22,0.281584,FibHeap
10,22,0.282385,BinHeap
10,22,0.965619,Graph
10,22,0.282868,FibHeap
10,22,0.282471,BinHeap
10,22,0.975291,Graph
10,22,0.281433,FibHeap
10,22,0.281621,BinHeap
10,22,0.961997,Graph
10,22,0.281634,FibHeap
10,22,0.281627,BinHeap
10,22,0.960057,Graph
10,22,0.281876,FibHeap
10,22,0.282227,BinHeap
10,22,1.00269,Graph
10,22,0.282961,FibHeap
10,22,0.282364,BinHeap
10,22,1.07018,Graph
10,22,0.302784,FibHeap
10,22,0.285709,BinHeap
10,22,0.98375,Graph
10,22,0.286498,FibHeap
10,22,0.282859,BinHeap
10,22,0.974053,Graph
10,22,0.283704,FibHeap
10,22,0.285647,BinHeap
10,22,0.963303,Graph
10,22,0.283996,FibHeap
10,22,0.284634,BinHeap
10,22,0.978313,Graph
10,22,0.282877,FibHeap
10,22,0.281951,BinHeap
10,22,0.962488,Graph
10,22,0.281879,FibHeap
10,22,0.281273,BinHeap
10,22,0.960316,Graph
10,22,0.281077,FibHeap
10,22,0.281969,BinHeap
10,22,0.96756,Graph
10,22,0.284256,FibHeap
10,22,0.287665,BinHeap
10,22,0.974211,Graph
10,22,0.281787,FibHeap
10,22,0.282002,BinHeap
10,22,0.969288,Graph
10,22,0.281488,FibHeap
10,22,0.281849,BinHeap
10,22,1.05023,Graph
10,22,0.286926,FibHeap
10,22,0.287564,BinHeap
10,22,1.02395,Graph
10,22,0.286076,FibHeap
10,22,0.28755,BinHeap
10,22,0.985209,Graph
10,22,0.286474,FibHeap
10,22,0.2962,BinHeap
10,22,1.02446,Graph
10,22,0.286416,FibHeap
10,22,0.288317,BinHeap
10,22,0.99805,Graph
10,22,0.282485,FibHeap
10,22,0.282085,BinHeap
10,22,0.985062,Graph
10,22,0.284186,FibHeap
10,22,0.282578,BinHeap
10,22,0.968287,Graph
10,22,0.287563,FibHeap
10,22,0.282399,BinHeap
10,22,0.974885,Graph
10,22,0.281615,FibHeap
10,22,0.282979,BinHeap
10,22,0.963185,Graph
10,22,0.283086,FibHeap
10,22,0.28398,BinHeap
10,22,0.970304,Graph
10,22,0.286709,FibHeap
10,22,0.284183,BinHeap
10,22,0.979837,Graph
10,22,0.281928,FibHeap
10,22,0.282203,BinHeap
12,16,0.0184254,Graph
12,16,0.00990313,FibHeap
12,16,0.00835161,BinHeap
12,16,0.0183399,Graph
12,16,0.00965204,FibHeap
12,16,0.00828047,BinHeap
12,16,0.0182546,Graph
12,16,0.00960486,FibHeap
12,16,0.00824718,BinHeap
12,16,0.0183508,Graph
12,16,0.00965928,FibHeap
12,16,0.0085069,BinHeap
12,16,0.0205758,Graph
12,16,0.0100624,FibHeap
12,16,0.00852446,BinHeap
12,16,0.0187773,Graph
12,16,0.00971745,FibHeap
12,16,0.00827238,BinHeap
12,16,0.018307,Graph
12,16,0.00987311,FibHeap
12,16,0.00848467,BinHeap
12,16,0.0184534,Graph
12,16,0.00979514,FibHeap
12,16,0.00838775,BinHeap
12,16,0.0184327,Graph
12,16,0.00979464,FibHeap
12,16,0.00838264,BinHeap
12,16,0.0184436,Graph
12,16,0.00983079,FibHeap
12,16,0.00837898,BinHeap
12,16,0.0182953,Graph
12,16,0.0096671,FibHeap
12,16,0.00830769,BinHeap
12,16,0.0185655,Graph
12,16,0.0100339,FibHeap
12,16,0.00875155,BinHeap
12,16,0.0209271,Graph
12,16,0.00994329,FibHeap
12,16,0.00841645,BinHeap
12,16,0.0183356,Graph
12,16,0.00967224,FibHeap
12,16,0.00827621,BinHeap
12,16,0.0182818,Graph
12,16,0.0096361,FibHeap
12,16,0.00827605,BinHeap
12,16,0.0183693,Graph
12,16,0.00958745,FibHeap
12,16,0.00826658,BinHeap
12,16,0.0185299,Graph
12,16,0.0096831,FibHeap
12,16,0.00828242,BinHeap
12,16,0.0182704,Graph
12,16,0.00962877,FibHeap
12,16,0.00826358,BinHeap
12,16,0.0182934,Graph
12,16,0.00963264,FibHeap
12,16,0.00845903,BinHeap
12,16,0.0183084,Graph
12,16,0.00963045,FibHeap
12,16,0.00827217,BinHeap
12,16,0.0183802,Graph
12,16,0.00975411,FibHeap
12,16,0.00828163,BinHeap
12,16,0.0182561,Graph
12,16,0.00961217,FibHeap
12,16,0.00822919,BinHeap
12,16,0.0182644,Graph
12,16,0.00959836,FibHeap
12,16,0.00825323,BinHeap
12,16,0.0182799,Graph
12,16,0.00961136,FibHeap
12,16,0.00825317,BinHeap
12,16,0.018382,Graph
12,16,0.00962441,FibHeap
12,16,0.0082561,BinHeap
12,16,0.0182551,Graph
12,16,0.00959939,FibHeap
12,16,0.00825516,BinHeap
12,16,0.0183803,Graph
12,16,0.00962225,FibHeap
12,16,0.00826726,BinHeap
12,16,0.0183061,Graph
12,16,0.00965032,FibHeap
12,16,0.00824791,BinHeap
12,16,0.0183121,Graph
12,16,0.00962735,FibHeap
12,16,0.00826165,BinHeap
12,16,0.0182586,Graph
12,16,0.00960805,FibHeap
12,16,0.00823004,BinHeap
12,16,0.0183203,Graph
12,16,0.00961866,FibHeap
12,16,0.00822669,BinHeap
12,16,0.0183215,Graph
12,16,0.0096409,FibHeap
12,16,0.00827399,BinHeap
12,16,0.0183363,Graph
12,16,0.00976736,FibHeap
12,16,0.00828538,BinHeap
12,16,0.0183424,Graph
12,16,0.00961015,FibHeap
12,16,0.00842153,BinHeap
12,16,0.0183438,Graph
12,16,0.00960448,FibHeap
12,16,0.00850212,BinHeap
12,16,0.0186449,Graph
12,16,0.00972415,FibHeap
12,16,0.00828827,BinHeap
12,16,0.0183158,Graph
12,16,0.00967136,FibHeap
12,16,0.0082715,BinHeap
12,16,0.0183306,Graph
12,16,0.00964322,FibHeap
12,16,0.00824917,BinHeap
12,16,0.0183124,Graph
12,16,0.00963406,FibHeap
12,16,0.00823073,BinHeap
12,16,0.0183324,Graph
12,16,0.00961526,FibHeap
12,16,0.00826895,BinHeap
12,16,0.0183105,Graph
12,16,0.00990433,FibHeap
12,16,0.00906969,BinHeap
12,16,0.0188906,Graph
12,16,0.00979242,FibHeap
12,16,0.00879032,BinHeap
12,16,0.0187615,Graph
12,16,0.00979439,FibHeap
12,16,0.00824551,BinHeap
12,16,0.0184244,Graph
12,16,0.0104937,FibHeap
12,16,0.00869202,BinHeap
12,16,0.0183458,Graph
12,16,0.0096127,FibHeap
12,16,0.00839114,BinHeap
12,16,0.0185247,Graph
12,16,0.00974206,FibHeap
12,16,0.00829628,BinHeap
12,16,0.0184064,Graph
12,16,0.00964057,FibHeap
12,16,0.00824856,BinHeap
12,16,0.0199097,Graph
12,16,0.00991903,FibHeap
12,16,0.0083797,BinHeap
12,16,0.0183721,Graph
12,16,0.0099379,FibHeap
12,16,0.00836734,BinHeap
12,16,0.0183893,Graph
12,16,0.0096807,FibHeap
12,16,0.00825604,BinHeap
12,17,0.0343723,Graph
12,17,0.0145558,FibHeap
12,17,0.0130303,BinHeap
12,17,0.0340804,Graph
12,17,0.0143491,FibHeap
12,17,0.0129919,BinHeap
12,17,0.0338186,Graph
12,17,0.0148982,FibHeap
12,17,0.0132913,BinHeap
12,17,0.0339822,Graph
12,17,0.01451,FibHeap
12,17,0.0129921,BinHeap
12,17,0.0340518,Graph
12,17,0.0142794,FibHeap
12,17,0.0129323,BinHeap
12,17,0.0347785,Graph
12,17,0.0144289,FibHeap
12,17,0.0133167,BinHeap
12,17,0.0338987,Graph
12,17,0.0144398,FibHeap
12,17,0.0130738,BinHeap
12,17,0.0358247,Graph
12,17,0.0143192,FibHeap
12,17,0.0131377,BinHeap
12,17,0.0339351,Graph
12,17,0.0143194,FibHeap
12,17,0.0129364,BinHeap
12,17,0.0345043,Graph
12,17,0.0144782,FibHeap
12,17,0.0130138,BinHeap
12,17,0.0340099,Graph
12,17,0.0143309,FibHeap
12,17,0.0129285,BinHeap
12,17,0.0337755,Graph
12,17,0.0145885,FibHeap
12,17,0.0135303,BinHeap
12,17,0.034998,Graph
12,17,0.0147385,FibHeap
12,17,0.0149244,BinHeap
12,17,0.0360163,Graph
12,17,0.0148698,FibHeap
12,17,0.0138547,BinHeap
12,17,0.0339614,Graph
12,17,0.0146454,FibHeap
12,17,0.0134422,BinHeap
12,17,0.0340783,Graph
12,17,0.0144917,FibHeap
12,17,0.0130375,BinHeap
12,17,0.0347422,Graph
12,17,0.0144332,FibHeap
12,17,0.0131819,BinHeap
12,17,0.0339026,Graph
12,17,0.0143713,FibHeap
12,17,0.0130251,BinHeap
12,17,0.0340687,Graph
12,17,0.0143951,FibHeap
12,17,0.0130656,BinHeap
12,17,0.0341152,Graph
12,17,0.0143613,FibHeap
12,17,0.0129491,BinHeap
12,17,0.0344771,Graph
12,17,0.014751,FibHeap
12,17,0.0135236,BinHeap
12,17,0.0344136,Graph
12,17,0.0147096,FibHeap
12,17,0.0136512,BinHeap
12,17,0.0341918,Graph
12,17,0.0144764,FibHeap
12,17,0.0129899,BinHeap
12,17,0.0339716,Graph
12,17,0.0143547,FibHeap
12,17,0.0129447,BinHeap
12,17,0.0340236,Graph
12,17,0.0143434,FibHeap
12,17,0.012962,BinHeap
12,17,0.0339718,Graph
12,17,0.0142722,FibHeap
12,17,0.0134928,BinHeap
12,17,0.0339528,Graph
12,17,0.0143167,FibHeap
12,17,0.0129105,BinHeap
12,17,0.0338121,Graph
12,17,0.0143086,FibHeap
12,17,0.0129464,BinHeap
12,17,0.0341576,Graph
12,17,0.0143324,FibHeap
12,17,0.0129036,BinHeap
12,17,0.0339352,Graph
12,17,0.0143179,FibHeap
12,17,0.0129545,BinHeap
12,17,0.0337862,Graph
12,17,0.0143196,FibHeap
12,17,0.0129674,BinHeap
12,17,0.0338319,Graph
12,17,0.0142847,FibHeap
12,17,0.0129216,BinHeap
12,17,0.0348323,Graph
12,17,0.0143624,FibHeap
12,17,0.0129744,BinHeap
12,17,0.0338804,Graph
12,17,0.0142726,FibHeap
12,17,0.0129033,BinHeap
12,17,0.0338353,Graph
12,17,0.0142911,FibHeap
12,17,0.012932,BinHeap
12,17,0.0339204,Graph
12,17,0.0142858,FibHeap
12,17,0.012914,BinHeap
12,17,0.0340617,Graph
12,17,0.0143165,FibHeap
12,17,0.0129292,BinHeap
12,17,0.033884,Graph
12,17,0.0142804,FibHeap
12,17,0.0129383,BinHeap
12,17,0.0339132,Graph
12,17,0.0142749,FibHeap
12,17,0.0129483,BinHeap
12,17,0.0339587,Graph
12,17,0.0143221,FibHeap
12,17,0.0129227,BinHeap
12,17,0.0340913,Graph
12,17,0.0143936,FibHeap
12,17,0.0129989,BinHeap
12,17,0.0338187,Graph
12,17,0.0142843,FibHeap
12,17,0.0128951,BinHeap
12,17,0.0338091,Graph
12,17,0.014322,FibHeap
12,17,0.0132649,BinHeap
12,17,0.0338617,Graph
12,17,0.0143349,FibHeap
12,17,0.0129827,BinHeap
12,17,0.034081,Graph
12,17,0.0143932,FibHeap
12,17,0.0129457,BinHeap
12,17,0.0338097,Graph
12,17,0.014291,FibHeap
12,17,0.012971,BinHeap
12,17,0.0339463,Graph
12,17,0.0143136,FibHeap
12,17,0.013033,BinHeap
12,17,0.034036,Graph
12,17,0.0143031,FibHeap
12,17,0.0129439,BinHeap
12,17,0.0339293,Graph
12,17,0.0144752,FibHeap
12,17,0.0129854,BinHeap
12,17,0.0338389,Graph
12,17,0.0143,FibHeap
12,17,0.0129678,BinHeap
12,18,0.0643195,Graph
12,18,0.0235061,FibHeap
12,18,0.022135,BinHeap
12,18,0.0643452,Graph
12,18,0.0234804,FibHeap
12,18,0.0221667,BinHeap
12,18,0.0641946,Graph
12,18,0.0235008,FibHeap
12,18,0.0221286,BinHeap
12,18,0.0642482,Graph
12,18,0.0236081,FibHeap
12,18,0.022289,BinHeap
12,18,0.0642346,Graph
12,18,0.0234942,FibHeap
12,18,0.0221329,BinHeap
12,18,0.0641847,Graph
12,18,0.0235221,FibHeap
12,18,0.0223304,BinHeap
12,18,0.0642136,Graph
12,18,0.0234815,FibHeap
12,18,0.0222122,BinHeap
12,18,0.0643239,Graph
12,18,0.0235375,FibHeap
12,18,0.0221085,BinHeap
12,18,0.0645693,Graph
12,18,0.0235276,FibHeap
12,18,0.0221426,BinHeap
12,18,0.0641512,Graph
12,18,0.0234884,FibHeap
12,18,0.0220552,BinHeap
12,18,0.0641591,Graph
12,18,0.0235501,FibHeap
12,18,0.0221139,BinHeap
12,18,0.0641722,Graph
12,18,0.0234873,FibHeap
12,18,0.0221335,BinHeap
12,18,0.0645546,Graph
12,18,0.0236041,FibHeap
12,18,0.0222836,BinHeap
12,18,0.0641944,Graph
12,18,0.0237022,FibHeap
12,18,0.0221438,BinHeap
12,18,0.0640266,Graph
12,18,0.02347,FibHeap
12,18,0.0221735,BinHeap
12,18,0.0642029,Graph
12,18,0.023491,FibHeap
12,18,0.0221317,BinHeap
12,18,0.0643581,Graph
12,18,0.0235201,FibHeap
12,18,0.0220905,BinHeap
12,18,0.0645939,Graph
12,18,0.0235743,FibHeap
12,18,0.0222377,BinHeap
12,18,0.0643309,Graph
12,18,0.0235259,FibHeap
12,18,0.0221036,BinHeap
12,18,0.0642433,Graph
12,18,0.0234963,FibHeap
12,18,0.0221023,BinHeap
12,18,0.0641415,Graph
12,18,0.0234755,FibHeap
12,18,0.0221433,BinHeap
12,18,0.0643467,Graph
12,18,0.0235033,FibHeap
12,18,0.0223296,BinHeap
12,18,0.0708545,Graph
12,18,0.023636,FibHeap
12,18,0.0223192,BinHeap
12,18,0.0648958,Graph
12,18,0.0235829,FibHeap
12,18,0.0222938,BinHeap
12,18,0.0646137,Graph
12,18,0.0236683,FibHeap
12,18,0.0222357,BinHeap
12,18,0.0643391,Graph
12,18,0.0235031,FibHeap
12,18,0.022327,BinHeap
12,18,0.065203,Graph
12,18,0.0235005,FibHeap
12,18,0.0221433,BinHeap
12,18,0.0648571,Graph
12,18,0.023591,FibHeap
12,18,0.0223116,BinHeap
12,18,0.0650436,Graph
12,18,0.0236198,FibHeap
12,18,0.0223015,BinHeap
12,18,0.064339,Graph
12,18,0.0235215,FibHeap
12,18,0.0221265,BinHeap
12,18,0.0644154,Graph
12,18,0.0237522,FibHeap
12,18,0.0223755,BinHeap
12,18,0.0641999,Graph
12,18,0.0235098,FibHeap
12,18,0.0221182,BinHeap
12,18,0.0641624,Graph
12,18,0.0234818,FibHeap
12,18,0.0222895,BinHeap
12,18,0.0642404,Graph
12,18,0.0234803,FibHeap
12,18,0.0221711,BinHeap
12,18,0.0641423,Graph
12,18,0.0235395,FibHeap
12,18,0.0221568,BinHeap
12,18,0.0641836,Graph
12,18,0.0235652,FibHeap
12,18,0.0221093,BinHeap
12,18,0.0642509,Graph
12,18,0.0235201,FibHeap
12,18,0.0221635,BinHeap
12,18,0.0642943,Graph
12,18,0.0235784,FibHeap
12,18,0.022158,BinHeap
12,18,0.0642899,Graph
12,18,0.0235117,FibHeap
12,18,0.0220859,BinHeap
12,18,0.0642992,Graph
12,18,0.0234899,FibHeap
12,18,0.0221068,BinHeap
12,18,0.0647044,Graph
12,18,0.0239961,FibHeap
12,18,0.0222901,BinHeap
12,18,0.0648901,Graph
12,18,0.0235822,FibHeap
12,18,0.0222268,BinHeap
12,18,0.0643799,Graph
12,18,0.0236116,FibHeap
12,18,0.0225514,BinHeap
12,18,0.0653757,Graph
12,18,0.0236345,FibHeap
12,18,0.0222616,BinHeap
12,18,0.0643323,Graph
12,18,0.0235104,FibHeap
12,18,0.0222628,BinHeap
12,18,0.064511,Graph
12,18,0.0235325,FibHeap
12,18,0.0224703,BinHeap
12,18,0.065282,Graph
12,18,0.0241211,FibHeap
12,18,0.0223239,BinHeap
12,18,0.0644095,Graph
12,18,0.023666,FibHeap
12,18,0.0222287,BinHeap
12,18,0.0652757,Graph
12,18,0.0236997,FibHeap
12,18,0.0222646,BinHeap
12,18,0.0644329,Graph
12,18,0.0235397,FibHeap
12,18,0.0221753,BinHeap
12,19,0.126008,Graph
12,19,0.0429763,FibHeap
12,19,0.0407668,BinHeap
12,19,0.125508,Graph
12,19,0.0416791,FibHeap
12,19,0.0401695,BinHeap
12,19,0.125802,Graph
12,19,0.0419809,FibHeap
12,19,0.0403623,BinHeap
12,19,0.125092,Graph
12,19,0.0417458,FibHeap
12,19,0.0404822,BinHeap
12,19,0.125952,Graph
12,19,0.0418231,FibHeap
12,19,0.0403874,BinHeap
12,19,0.127256,Graph
12,19,0.0426862,FibHeap
12,19,0.0411594,BinHeap
12,19,0.126303,Graph
12,19,0.0417013,FibHeap
12,19,0.040282,BinHeap
12,19,0.125788,Graph
12,19,0.0480503,FibHeap
12,19,0.0404538,BinHeap
12,19,0.124568,Graph
12,19,0.0419545,FibHeap
12,19,0.0410679,BinHeap
12,19,0.126218,Graph
12,19,0.0415687,FibHeap
12,19,0.0402764,BinHeap
12,19,0.125259,Graph
12,19,0.041481,FibHeap
12,19,0.0402094,BinHeap
12,19,0.124843,Graph
12,19,0.0414692,FibHeap
12,19,0.0401349,BinHeap
12,19,0.124572,Graph
12,19,0.0415861,FibHeap
12,19,0.0401578,BinHeap
12,19,0.124328,Graph
12,19,0.041453,FibHeap
12,19,0.0401506,BinHeap
12,19,0.124668,Graph
12,19,0.0416359,FibHeap
